stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,7.666,2.023,0.000,0,9,2081974448.579,1025710449.735,76
refined,7.666,2.023,0.000,0,9,2081974448.579,1025710449.735,76
